concatenated_source,source_publisher,source_product,source_full_version,source_availability,source_end_of_support
Micro Focus - AcuXDBCServer - 9.1,Micro Focus,AcuXDBCServer,9.1,,
Micro Focus - AcuXDBCServer - 9.1,Micro Focus,AcuXDBCServer,9.1,,
Micro Focus - AcuXDBCServer - 9.1,Micro Focus,AcuXDBCServer,9.1,,
Micro Focus - AcuXDBCServer - 9.12.1,Micro Focus,AcuXDBCServer,9.12.1,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - AcuXDBCServer - 9.2,Micro Focus,AcuXDBCServer,9.2,,
Micro Focus - ADBridge - 1.0,Micro Focus,ADBridge,1.0,2019-05-14,2022-01-31
Micro Focus - ADBridge - 2.0,Micro Focus,ADBridge,2.0,2019-12-16,2022-12-31
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2019.1,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2019.1,2019-12-14,2022-12-31
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2019.0,2019-08-23,2022-09-30
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2019.0,2019-05-24,2022-06-30
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2019.0,2019-03-04,2022-03-31
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2018.1,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2018.1,2018-12-06,2021-12-31
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2018.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2018.0,2018-09-17,2021-09-30
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2018.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2018.0,2018-03-30,2021-04-30
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2017.0,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2017.0,2017-06-30,2020-07-31
Micro Focus - AdaptiveBackupRecoverySuitePremiumEdition - 2016.1,Micro Focus,AdaptiveBackupRecoverySuitePremiumEdition,2016.1,2016-11-23,2019-11-30
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2019.1,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2019.1,2019-12-14,2022-12-31
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2019.0,2019-08-23,2022-09-30
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2019.0,2019-05-24,2022-06-30
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2019.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2019.0,2019-03-04,2022-03-31
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2018.1,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2018.1,2018-12-06,2021-12-31
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2018.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2018.0,2018-09-17,2021-09-30
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2018.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2018.0,2018-03-30,2021-04-30
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2017.0,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2017.0,2017-06-30,2020-07-31
Micro Focus - AdaptiveBackupRecoverySuiteUltimateEdition - 2016.1,Micro Focus,AdaptiveBackupRecoverySuiteUltimateEdition,2016.1,2016-12-08,2019-12-31
Micro Focus - AdoptionReadinessTool4x - 5.4,Micro Focus,AdoptionReadinessTool4x,5.4,2018-08-16,2023-10-31
Micro Focus - AdoptionReadinessTool3x - 5.3,Micro Focus,AdoptionReadinessTool3x,5.3,2016-06-21,2019-06-30
Micro Focus - AdoptionReadinessToolEnterpriseLearningEdition4x - 5.4,Micro Focus,AdoptionReadinessToolEnterpriseLearningEdition4x,5.4,2018-08-16,2023-10-31
Micro Focus - AdoptionReadinessToolEnterpriseLearningEdition3x - 5.3,Micro Focus,AdoptionReadinessToolEnterpriseLearningEdition3x,5.3,2016-06-21,2019-06-30
Micro Focus - AdvancedAuthenticationFramework - 4.1,Micro Focus,AdvancedAuthenticationFramework,4.1,2016-01-12,2017-04-28
Micro Focus - AdvancedAuthenticationFramework - 4.1,Micro Focus,AdvancedAuthenticationFramework,4.1,2015-07-10,2017-01-30
Micro Focus - AdvancedAuthenticationFramework - 4.1,Micro Focus,AdvancedAuthenticationFramework,4.1,2014-03-28,2016-07-30
Micro Focus - AdvancedAuthentication - 5.6,Micro Focus,AdvancedAuthentication,5.6,2017-06-02,2019-05-31
Micro Focus - AdvancedAuthentication - 5.5,Micro Focus,AdvancedAuthentication,5.5,2016-12-09,2018-06-30
Micro Focus - AdvancedAuthentication - 5.4,Micro Focus,AdvancedAuthentication,5.4,2016-09-07,2017-12-30
Micro Focus - AdvancedAuthentication - 5.3,Micro Focus,AdvancedAuthentication,5.3,2016-04-29,2017-09-30
Micro Focus - AdvancedAuthentication - 5.2,Micro Focus,AdvancedAuthentication,5.2,2015-11-17,2017-04-30
Micro Focus - AdvancedAuthentication - 5.1,Micro Focus,AdvancedAuthentication,5.1,2015-02-25,2016-11-30
Micro Focus - AdvancedAuthenticationSP4 - 6.3,Micro Focus,AdvancedAuthenticationSP4,6.3,2021-03-31,2023-04-30
Micro Focus - AdvancedAuthentication - 6.3,Micro Focus,AdvancedAuthentication,6.3,2019-12-05,
Micro Focus - AdvancedAuthentication - 6.2,Micro Focus,AdvancedAuthentication,6.2,2019-02-28,2020-12-31
Micro Focus - AdvancedAuthentication - 6.1,Micro Focus,AdvancedAuthentication,6.1,2018-10-17,2020-02-28
Micro Focus - AdvancedAuthentication - 6.0,Micro Focus,AdvancedAuthentication,6.0,2018-05-21,2019-10-17
Micro Focus - Aegis - 2.3,Micro Focus,Aegis,2.3,2012-01-10,2014-01-31
Micro Focus - Aegis - 2.2,Micro Focus,Aegis,2.2,2011-04-22,2013-01-31
Micro Focus - Aegis - 2.1,Micro Focus,Aegis,2.1,2009-05-11,2012-04-30
Micro Focus - Aegis - 2.0,Micro Focus,Aegis,2.0,2009-02-06,2010-02-28
Micro Focus - Aegis - 3.2,Micro Focus,Aegis,3.2,2014-04-29,
Micro Focus - Aegis - 3.1,Micro Focus,Aegis,3.1,2013-09-13,2015-04-30
Micro Focus - Aegis - 3.0,Micro Focus,Aegis,3.0,2013-01-18,2014-09-30
Micro Focus - AgileManager5x - 2.5,Micro Focus,AgileManager5x,2.5,2016-02-19,2020-02-28
Micro Focus - AgileManager4x - 2.4,Micro Focus,AgileManager4x,2.4,2015-08-27,2019-08-31
Micro Focus - AgileManager3x - 2.3,Micro Focus,AgileManager3x,2.3,2015-04-23,2019-04-30
Micro Focus - AgileManager2x - 2.2,Micro Focus,AgileManager2x,2.2,2015-01-16,2019-02-28
Micro Focus - AgileManager1x - 2.1,Micro Focus,AgileManager1x,2.1,2014-08-29,2018-08-31
Micro Focus - AgileManager0x - 2.0,Micro Focus,AgileManager0x,2.0,2014-04-17,2018-04-30
Micro Focus - ALMDashboard - 0.1,Micro Focus,ALMDashboard,0.1,,2013-07-25
Micro Focus - ALMOctane5x - 12.5,Micro Focus,ALMOctane5x,12.5,,2020-12-31
Micro Focus - ALMOctane6x - 12.6,Micro Focus,ALMOctane6x,12.6,,2022-08-31
Micro Focus - ALMOctane - 15.1.x,Micro Focus,ALMOctane,15.1.x,2020-09-02,2024-08-31
Micro Focus - ALMOctane0x - 15.0,Micro Focus,ALMOctane0x,15.0,,2023-08-31
Micro Focus - ALMOctane - 16.0.x,Micro Focus,ALMOctane,16.0.x,2021-09-16,2025-09-30
Micro Focus - ALMSolutionsConnector - 1.5,Micro Focus,ALMSolutionsConnector,1.5,2018-12-13,2021-12-31
Micro Focus - ALMSolutionsConnector - 6.2.4,Micro Focus,ALMSolutionsConnector,6.2.4,2021-05-13,2024-05-31
Micro Focus - ALMSolutionsConnector - 6.2.3,Micro Focus,ALMSolutionsConnector,6.2.3,2020-12-09,2023-12-31
Micro Focus - ALMSolutionsConnector - 6.2.2,Micro Focus,ALMSolutionsConnector,6.2.2,2020-08-05,2023-08-31
Micro Focus - ALMSolutionsConnector - 6.2.1,Micro Focus,ALMSolutionsConnector,6.2.1,2019-12-19,2022-12-31
Micro Focus - AlternateTerminalManagerRuntime - 10.0,Micro Focus,AlternateTerminalManagerRuntime,10.0,,
Micro Focus - AlternateTerminalManagerRuntime - 10.0,Micro Focus,AlternateTerminalManagerRuntime,10.0,,
Micro Focus - AlternateTerminalManagerRuntime - 10.1,Micro Focus,AlternateTerminalManagerRuntime,10.1,,
Micro Focus - AlternateTerminalManagerRuntime - 10.1,Micro Focus,AlternateTerminalManagerRuntime,10.1,,
Micro Focus - AlternateTerminalManagerRuntime - 10.2,Micro Focus,AlternateTerminalManagerRuntime,10.2,,
Micro Focus - AlternateTerminalManagerRuntime - 10.2,Micro Focus,AlternateTerminalManagerRuntime,10.2,,
Micro Focus - AlternateTerminalManagerRuntime - 10.3,Micro Focus,AlternateTerminalManagerRuntime,10.3,,
Micro Focus - AlternateTerminalManagerRuntime - 9.0,Micro Focus,AlternateTerminalManagerRuntime,9.0,,
Micro Focus - AlternateTerminalManagerRuntime - 9.0,Micro Focus,AlternateTerminalManagerRuntime,9.0,,
Micro Focus - AlternateTerminalManagerRuntime - 9.1,Micro Focus,AlternateTerminalManagerRuntime,9.1,,
Micro Focus - AlternateTerminalManagerRuntime - 9.1,Micro Focus,AlternateTerminalManagerRuntime,9.1,,
Micro Focus - AlternateTerminalManagerRuntime - 9.1,Micro Focus,AlternateTerminalManagerRuntime,9.1,,
Micro Focus - AlternateTerminalManagerRuntime - 9.12.1,Micro Focus,AlternateTerminalManagerRuntime,9.12.1,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AlternateTerminalManagerRuntime - 9.2,Micro Focus,AlternateTerminalManagerRuntime,9.2,,
Micro Focus - AnalyzerExpress - 3.1,Micro Focus,AnalyzerExpress,3.1,2010-02-26,2014-02-28
Micro Focus - AnalyzerExpress - 2.1,Micro Focus,AnalyzerExpress,2.1,2009-05-29,2013-05-31
Micro Focus - AnalyzerExpress - 8.0,Micro Focus,AnalyzerExpress,8.0,2007-11-30,2011-11-30
Micro Focus - ApplicationAnalyzer - 3.2,Micro Focus,ApplicationAnalyzer,3.2,2010-11-30,2014-11-30
Micro Focus - ApplicationAnalyzer - 3.1,Micro Focus,ApplicationAnalyzer,3.1,2010-02-26,2014-02-28
Micro Focus - ApplicationAnalyzer - 2.1,Micro Focus,ApplicationAnalyzer,2.1,2009-05-29,2013-05-31
Micro Focus - ApplicationAnalyzer - 2.1,Micro Focus,ApplicationAnalyzer,2.1,2008-05-30,2012-05-31
Micro Focus - ApplicationAnalyzer - 8.0,Micro Focus,ApplicationAnalyzer,8.0,2007-11-30,2011-11-30
Micro Focus - ApplicationLifecycleManagement - 15.5.1,Micro Focus,ApplicationLifecycleManagement,15.5.1,2021-01-29,2024-09-30
Micro Focus - ApplicationLifecycleManagement5x - 15.5,Micro Focus,ApplicationLifecycleManagement5x,15.5,2020-09-15,2024-09-30
Micro Focus - ApplicationLifecycleManagement - 15.0.1,Micro Focus,ApplicationLifecycleManagement,15.0.1,2019-12-18,2023-08-31
Micro Focus - ApplicationLifecycleManagement - 15.0,Micro Focus,ApplicationLifecycleManagement,15.0,2019-08-15,2023-08-31
Micro Focus - ApplicationLifecycleManagement6x - 12.6,Micro Focus,ApplicationLifecycleManagement6x,12.6,2018-08-14,2022-08-31
Micro Focus - ApplicationLifecycleManagement5x - 12.5,Micro Focus,ApplicationLifecycleManagement5x,12.5,2015-09-25,2020-12-31
Micro Focus - ApplicationLifecycleManagement2x - 12.2,Micro Focus,ApplicationLifecycleManagement2x,12.2,2015-01-30,2019-01-31
Micro Focus - ApplicationLifecycleManagement0x - 12.0,Micro Focus,ApplicationLifecycleManagement0x,12.0,2014-03-18,2018-03-31
Micro Focus - ApplicationLifecycleManagement5x - 11.5,Micro Focus,ApplicationLifecycleManagement5x,11.5,2013-05-28,2017-05-31
Micro Focus - ApplicationLifecycleManagement0x - 11.0,Micro Focus,ApplicationLifecycleManagement0x,11.0,2011-01-25,2015-01-31
Micro Focus - ApplicationLifecycleManagement - 14.0,Micro Focus,ApplicationLifecycleManagement,14.0,2017-01-31,2021-01-31
Micro Focus - ApplicationPerformanceManagement5x - 9.5,Micro Focus,ApplicationPerformanceManagement5x,9.5,2018-05-29,2022-06-30
Micro Focus - ApplicationPerformanceManagement4x - 9.4,Micro Focus,ApplicationPerformanceManagement4x,9.4,2017-08-17,2021-08-31
Micro Focus - ApplicationPerformanceManagement3x - 9.3,Micro Focus,ApplicationPerformanceManagement3x,9.3,2016-07-28,2020-08-31
Micro Focus - ApplicationServerSP1 - 2.2,Micro Focus,ApplicationServerSP1,2.2,2003-04-15,2008-12-31
Micro Focus - ApplicationServer - 2.2,Micro Focus,ApplicationServer,2.2,2002-08-07,2008-12-31
Micro Focus - ApplicationServerSP2 - 2.2,Micro Focus,ApplicationServerSP2,2.2,,2008-12-31
Micro Focus - ApplicationServer - 3.1,Micro Focus,ApplicationServer,3.1,,2008-12-31
Micro Focus - ApplicationServerDA - 3.1,Micro Focus,ApplicationServerDA,3.1,,2008-12-31
Micro Focus - ApplicationServerSP1 - 3.1,Micro Focus,ApplicationServerSP1,3.1,,2008-12-31
Micro Focus - ApplicationServerNetExpress - 3.0,Micro Focus,ApplicationServerNetExpress,3.0,,2008-12-31
Micro Focus - ApplicationServerNetExpress - 3.1,Micro Focus,ApplicationServerNetExpress,3.1,,2008-12-31
Micro Focus - ApplicationServerNetExpressSP1 - 3.1,Micro Focus,ApplicationServerNetExpressSP1,3.1,,2008-12-31
Micro Focus - ApplicationServer - 4.2,Micro Focus,ApplicationServer,4.2,2002-10-30,2008-12-31
Micro Focus - ApplicationServer - 4.1,Micro Focus,ApplicationServer,4.1,2001-10-30,2008-12-31
Micro Focus - ApplicationServer - 4.1,Micro Focus,ApplicationServer,4.1,1999-10-12,2008-12-31
Micro Focus - ApplicationServer - 4.1,Micro Focus,ApplicationServer,4.1,1998-07-12,2008-12-31
Micro Focus - ApplicationServer - 4.1,Micro Focus,ApplicationServer,4.1,1996-10-17,2008-12-31
Micro Focus - ApplicationServer - 4.0,Micro Focus,ApplicationServer,4.0,2007-11-04,2008-12-31
Micro Focus - ApplicationServer - 4.0,Micro Focus,ApplicationServer,4.0,2007-08-20,2008-12-31
Micro Focus - ApplicationServer - 4.0,Micro Focus,ApplicationServer,4.0,2003-12-14,2008-12-31
Micro Focus - AppManagerAnalysisCenter - 2.9,Micro Focus,AppManagerAnalysisCenter,2.9,2013-11-07,2016-10-30
Micro Focus - AppManagerAnalysisCenter - 3.3,Micro Focus,AppManagerAnalysisCenter,3.3,2018-02-28,2021-02-26
Micro Focus - AppManagerAnalysisCenter - 3.2,Micro Focus,AppManagerAnalysisCenter,3.2,2017-05-26,2020-05-31
Micro Focus - AppManagerAnalysisCenter - 3.0,Micro Focus,AppManagerAnalysisCenter,3.0,2015-02-25,2018-02-28
Micro Focus - AppManagerSuiteAM - 8.2,Micro Focus,AppManagerSuiteAM,8.2,2013-07-04,2017-07-31
Micro Focus - AppManagerSuiteAM - 8.0.3,Micro Focus,AppManagerSuiteAM,8.0.3,2012-11-30,2015-11-30
Micro Focus - AppManagerSuiteAM - 9.5,Micro Focus,AppManagerSuiteAM,9.5,2018-12-17,2021-12-31
Micro Focus - AppManagerSuiteAM - 9.2,Micro Focus,AppManagerSuiteAM,9.2,2017-09-08,2020-09-30
Micro Focus - AppManagerSuiteAM - 9.1,Micro Focus,AppManagerSuiteAM,9.1,2015-09-29,2018-10-31
Micro Focus - AppManagerUnixAgent - 7.5,Micro Focus,AppManagerUnixAgent,7.5,2014-02-18,2017-02-18
Micro Focus - AppManagerUnixAgent - 8.2,Micro Focus,AppManagerUnixAgent,8.2,2018-02-09,2021-02-09
Micro Focus - AppManagerUnixAgent - 8.0,Micro Focus,AppManagerUnixAgent,8.0,2015-02-05,2018-02-05
Micro Focus - AppManagerUnixAgent - 8.1,Micro Focus,AppManagerUnixAgent,8.1,2002-10-31,2018-11-30
Micro Focus - APSMVS - 3.0,Micro Focus,APSMVS,3.0,,2007-09-30
Micro Focus - APSMVS - 3.2,Micro Focus,APSMVS,3.2,,2007-09-30
Micro Focus - APSMVS - 4.0,Micro Focus,APSMVS,4.0,,2007-09-30
Micro Focus - APSMVS - 4.0,Micro Focus,APSMVS,4.0,,2007-09-30
Micro Focus - ArcSightCompliancePacks - 1.0,Micro Focus,ArcSightCompliancePacks,1.0,2021-05-14,2024-05-31
Micro Focus - ArcSightDataPlatform - 2.7,Micro Focus,ArcSightDataPlatform,2.7,2021-05-14,2024-05-31
Micro Focus - ArcSightDataPlatform - 2.6,Micro Focus,ArcSightDataPlatform,2.6,2020-07-31,2023-07-31
Micro Focus - ArcSightDataPlatform5x - 2.5,Micro Focus,ArcSightDataPlatform5x,2.5,2019-12-04,2022-12-31
Micro Focus - ArcSightDataPlatform4x - 2.4,Micro Focus,ArcSightDataPlatform4x,2.4,2019-01-31,2022-01-31
Micro Focus - ArcSightDataPlatform3x - 2.3,Micro Focus,ArcSightDataPlatform3x,2.3,2018-06-29,2021-06-30
Micro Focus - ArcSightEnterpriseSecurityManager - 6.1,Micro Focus,ArcSightEnterpriseSecurityManager,6.1,2017-04-21,2020-04-30
Micro Focus - ArcSightEnterpriseSecurityManager8x - 6.8,Micro Focus,ArcSightEnterpriseSecurityManager8x,6.8,2016-09-28,2019-09-30
Micro Focus - ArcSightEnterpriseSecurityManager - 6.9.1,Micro Focus,ArcSightEnterpriseSecurityManager,6.9.1,2016-07-15,2019-07-31
Micro Focus - ArcSightEnterpriseSecurityManager5x - 6.06.5,Micro Focus,ArcSightEnterpriseSecurityManager5x,6.06.5,2013-10-01,2016-12-31
Micro Focus - ArcSightEnterpriseSecurityManager - 7.5,Micro Focus,ArcSightEnterpriseSecurityManager,7.5,2021-05-14,2024-05-31
Micro Focus - ArcSightEnterpriseSecurityManager - 7.4,Micro Focus,ArcSightEnterpriseSecurityManager,7.4,2020-12-03,2023-12-31
Micro Focus - ArcSightEnterpriseSecurityManager3x - 7.3,Micro Focus,ArcSightEnterpriseSecurityManager3x,7.3,2020-07-31,2023-07-31
Micro Focus - ArcSightEnterpriseSecurityManager2x - 7.2,Micro Focus,ArcSightEnterpriseSecurityManager2x,7.2,2019-12-04,2022-12-31
Micro Focus - ArcSightEnterpriseSecurityManager0x - 7.0,Micro Focus,ArcSightEnterpriseSecurityManager0x,7.0,2019-04-02,2022-04-30
Micro Focus - ArcSightEnterpriseSecurityManager0x - 7.0,Micro Focus,ArcSightEnterpriseSecurityManager0x,7.0,2018-08-17,2021-08-31
Micro Focus - ArcSightEnterpriseSecurityManager0x - 7.0,Micro Focus,ArcSightEnterpriseSecurityManager0x,7.0,2018-04-30,2021-04-30
Micro Focus - ArcSightIdentityView6x - 2.6,Micro Focus,ArcSightIdentityView6x,2.6,2019-01-31,2022-01-31
Micro Focus - ArcSightIdentityView - 2.5,Micro Focus,ArcSightIdentityView,2.5,2014-11-30,2017-11-30
Micro Focus - ArcSightIntelligence - 6.3,Micro Focus,ArcSightIntelligence,6.3,2021-05-14,2024-05-31
Micro Focus - ArcSightIntelligence - 6.2,Micro Focus,ArcSightIntelligence,6.2,2020-12-03,2023-12-31
Micro Focus - ArcSightIntelligence - 6.1,Micro Focus,ArcSightIntelligence,6.1,2020-08-04,2023-07-31
Micro Focus - ArcSightIntelligence - 6.0,Micro Focus,ArcSightIntelligence,6.0,2020-04-30,2023-04-30
Micro Focus - ArcSightInteractiveDiscovery1x - 7.2.1,Micro Focus,ArcSightInteractiveDiscovery1x,7.2.1,2018-12-12,2021-12-31
Micro Focus - ArcSightInvestigate0x - 1.0,Micro Focus,ArcSightInvestigate0x,1.0,2017-04-30,2020-04-30
Micro Focus - ArcSightInvestigate1x - 1.1,Micro Focus,ArcSightInvestigate1x,1.1,2017-04-30,2020-04-30
Micro Focus - ArcSightInvestigate4x - 2.4,Micro Focus,ArcSightInvestigate4x,2.4,2019-07-31,2022-07-31
Micro Focus - ArcSightInvestigate3x - 2.3,Micro Focus,ArcSightInvestigate3x,2.3,2018-10-31,2021-10-31
Micro Focus - ArcSightInvestigate1x - 2.1,Micro Focus,ArcSightInvestigate1x,2.1,2018-03-30,2021-03-31
Micro Focus - ArcSightInvestigate0x - 2.0,Micro Focus,ArcSightInvestigate0x,2.0,2017-11-30,2020-11-30
Micro Focus - ArcSightInvestigate - 3.1,Micro Focus,ArcSightInvestigate,3.1,2020-04-30,2023-04-30
Micro Focus - ArcSightInvestigate0x - 3.0,Micro Focus,ArcSightInvestigate0x,3.0,2019-12-04,2022-12-31
Micro Focus - ArcSightLogger - 6.7,Micro Focus,ArcSightLogger,6.7,2019-05-30,2022-05-31
Micro Focus - ArcSightLogger - 6.7,Micro Focus,ArcSightLogger,6.7,2019-01-31,2022-01-31
Micro Focus - ArcSightLogger - 6.6,Micro Focus,ArcSightLogger,6.6,2018-06-30,2021-06-30
Micro Focus - ArcSightLogger - 6.6,Micro Focus,ArcSightLogger,6.6,2018-04-30,2021-04-30
Micro Focus - ArcSightLogger - 6.5,Micro Focus,ArcSightLogger,6.5,2017-10-31,2020-10-31
Micro Focus - ArcSightLogger - 6.5,Micro Focus,ArcSightLogger,6.5,2017-10-01,2020-10-31
Micro Focus - ArcSightLogger - 6.4,Micro Focus,ArcSightLogger,6.4,2017-04-30,2020-04-30
Micro Focus - ArcSightLogger - 6.4,Micro Focus,ArcSightLogger,6.4,2017-04-01,2020-04-30
Micro Focus - ArcSightLogger - 6.3,Micro Focus,ArcSightLogger,6.3,2016-11-30,2019-11-30
Micro Focus - ArcSightLogger - 6.3,Micro Focus,ArcSightLogger,6.3,2016-09-30,2019-09-30
Micro Focus - ArcSightLogger2x - 6.2,Micro Focus,ArcSightLogger2x,6.2,2016-07-07,2019-04-30
Micro Focus - ArcSightLogger0x1x - 6.06.1,Micro Focus,ArcSightLogger0x1x,6.06.1,2014-09-25,2017-04-30
Micro Focus - ArcSightLogger - 7.2.0,Micro Focus,ArcSightLogger,7.2.0,2021-05-14,2024-05-31
Micro Focus - ArcSightLogger - 7.1.2,Micro Focus,ArcSightLogger,7.1.2,2021-03-19,2023-07-31
Micro Focus - ArcSightLogger - 7.1.1,Micro Focus,ArcSightLogger,7.1.1,2020-11-04,2023-07-31
Micro Focus - ArcSightLogger - 7.1.0,Micro Focus,ArcSightLogger,7.1.0,2020-07-31,2023-07-31
Micro Focus - ArcSightLogger - 7.0.1,Micro Focus,ArcSightLogger,7.0.1,2020-02-21,2023-02-28
Micro Focus - ArcSightLogger0x - 7.0,Micro Focus,ArcSightLogger0x,7.0,2019-12-04,2022-12-31
Micro Focus - ArcSightManagementCenter - 2.9.6,Micro Focus,ArcSightManagementCenter,2.9.6,2020-12-03,2023-12-31
Micro Focus - ArcSightManagementCenter - 2.9.5,Micro Focus,ArcSightManagementCenter,2.9.5,2020-07-31,2023-07-31
Micro Focus - ArcSightManagementCenter - 2.9.4,Micro Focus,ArcSightManagementCenter,2.9.4,2020-05-01,2022-12-31
Micro Focus - ArcSightManagementCenter3x - 2.9,Micro Focus,ArcSightManagementCenter3x,2.9,2019-12-04,2022-12-31
Micro Focus - ArcSightManagementCenter2x - 2.9,Micro Focus,ArcSightManagementCenter2x,2.9,2019-07-31,2022-07-31
Micro Focus - ArcSightManagementCenter1x - 2.9,Micro Focus,ArcSightManagementCenter1x,2.9,2019-04-30,2022-04-30
Micro Focus - ArcSightManagementCenter0x - 2.9,Micro Focus,ArcSightManagementCenter0x,2.9,2018-12-31,2021-12-31
Micro Focus - ArcSightManagementCenter1x - 2.8,Micro Focus,ArcSightManagementCenter1x,2.8,2018-06-30,2021-06-30
Micro Focus - ArcSightManagementCenter0x - 2.8,Micro Focus,ArcSightManagementCenter0x,2.8,2018-04-30,2021-04-30
Micro Focus - ArcSightManagementCenter1x - 2.7,Micro Focus,ArcSightManagementCenter1x,2.7,2017-12-01,2020-12-31
Micro Focus - ArcSightManagementCenter0x - 2.7,Micro Focus,ArcSightManagementCenter0x,2.7,2017-10-31,2020-10-31
Micro Focus - ArcSightManagementCenter1x - 2.6,Micro Focus,ArcSightManagementCenter1x,2.6,2017-07-31,2020-07-31
Micro Focus - ArcSightManagementCenter0x - 2.6,Micro Focus,ArcSightManagementCenter0x,2.6,2017-04-30,2020-04-30
Micro Focus - ArcSightManagementCenter5x - 2.5,Micro Focus,ArcSightManagementCenter5x,2.5,2016-10-31,2019-10-31
Micro Focus - ArcSightManagementCenter2x - 2.2,Micro Focus,ArcSightManagementCenter2x,2.2,2015-06-01,2017-10-31
Micro Focus - ArcSightManagementCenter0x1x - 2.02.1,Micro Focus,ArcSightManagementCenter0x1x,2.02.1,2014-06-06,2017-04-30
Micro Focus - ArcSightManagementCenter - 3.0,Micro Focus,ArcSightManagementCenter,3.0,2021-05-14,2024-05-31
Micro Focus - Recon - 1.2,Micro Focus,Recon,1.2,2021-05-14,2024-05-31
Micro Focus - Recon - 1.1,Micro Focus,Recon,1.1,2020-12-03,2023-12-31
Micro Focus - Recon - 1.0,Micro Focus,Recon,1.0,2020-07-31,2023-07-31
